wht_profile_tin_active,wht_profile_years_on_register,wht_profile_is_profile_complete,wht_profile_director_tin_coverage_ratio,wht_profile_has_all_director_tins,wht_vat_is_vat_registered,wht_vat_efris_usage_ratio,wht_vat_efris_fully_compliant,wht_wht_is_wht_registered,wht_wht_is_designated_agent,wht_wht_filing_compliance_ratio,wht_wht_avg_payment_delay_days,wht_wht_supplier_tin_coverage_ratio,wht_wht_missing_supplier_tins_count,wht_profile_overall_filing_compliance_ratio,wht_profile_late_returns_last_12m,wht_profile_max_days_late_return,wht_pay_tax_payment_compliance_ratio_12m,wht_pay_domestic_tax_paid_12m,wht_pay_is_small_taxpayer,wht_pay_meets_minimum_payment_threshold,wht_penalty_underestimation_flag_5y,wht_penalty_underestimation_count_5y,wht_penalty_underestimation_amount_5y,wht_enforce_has_outstanding_liability,wht_enforce_on_installment_plan_flag,wht_enforce_enforcement_actions_count_5y,wht_enforce_recent_enforcement_flag,wht_investig_investigation_flag,wht_investig_investigation_count,wht_investig_last_investigation_recency_days,wht_profit_years_of_consecutive_loss,wht_profit_loss_to_turnover_ratio,wht_composite_overall_compliance_score,wht_composite_enforcement_risk_score,wht_composite_transparency_score,wht_composite_stability_score,wht_rule_any_fatal_legal_failure,label_safe_to_exempt
True,1,True,0.767,False,False,0.0,False,True,False,0.893,2.9,0.819,4,0.877,2,16,0.936,43022931.0,True,False,False,0,0.0,False,False,1,True,False,0,0,3,0.127,84.9,28.0,81.5,43.5,False,0
True,9,True,0.935,False,True,0.823,False,True,False,0.694,8.5,0.899,0,0.776,1,24,0.85,151239076.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.063,77.0,0.0,91.4,87.2,False,1
True,17,True,0.909,False,False,0.091,False,True,False,0.917,5.7,0.839,5,0.961,0,0,0.942,53217466.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.241,94.3,0.0,79.9,85.0,False,1
True,0,True,0.912,False,True,0.931,False,True,False,0.866,8.4,0.432,7,0.751,2,19,0.46,41493941.0,False,True,False,0,0.0,False,False,1,False,False,0,0,0,0.0,55.6,28.0,75.1,54.6,False,0
True,11,True,0.9,False,True,0.811,False,True,False,0.639,16.5,0.811,1,0.921,1,7,0.88,45311463.0,True,False,False,0,0.0,False,False,1,True,False,0,0,1,0.28,85.0,28.0,86.2,83.8,False,0
True,17,True,0.937,False,True,0.881,False,False,False,0.506,11.1,0.713,8,0.876,1,29,0.983,319792994.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.26,88.1,0.0,78.0,83.6,False,1
True,18,True,0.943,False,True,0.817,False,False,False,0.578,21.2,0.935,1,0.799,0,0,0.805,78094348.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.1,76.6,0.0,86.6,81.2,False,1
True,13,True,0.692,False,False,0.076,False,False,False,0.638,33.1,0.849,5,0.877,0,0,0.795,203676679.0,False,True,False,0,0.0,False,False,1,False,False,0,0,0,0.0,78.5,28.0,74.2,97.3,False,0
True,5,True,0.827,False,False,0.082,False,True,False,0.841,7.5,0.678,9,0.653,1,15,0.933,43222539.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.333,74.2,0.0,74.9,62.4,False,1
True,14,True,0.705,False,True,0.975,True,True,True,0.856,11.1,0.679,8,0.807,4,38,0.851,53579385.0,True,True,False,0,0.0,True,True,1,False,False,0,0,0,0.0,70.8,43.0,71.5,95.1,False,0
True,4,True,0.643,False,True,0.932,False,False,False,0.668,12.3,0.749,6,1.0,0,0,0.882,25689427.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.132,92.6,0.0,73.7,54.5,False,1
True,6,True,0.427,False,True,0.734,False,True,False,0.886,9.9,0.654,4,0.71,1,7,0.799,61471722.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.053,70.8,0.0,70.7,66.0,False,0
True,18,True,0.904,False,False,0.0,False,True,False,0.835,9.3,0.63,4,0.74,0,0,0.903,44699819.0,False,True,False,0,0.0,False,False,1,False,False,0,0,1,0.186,79.8,28.0,77.2,86.1,False,0
True,18,True,0.973,True,True,0.916,False,False,False,0.544,20.6,0.937,0,0.986,0,0,0.778,80780951.0,True,True,False,0,0.0,False,False,0,False,False,0,0,3,0.243,85.8,0.0,88.1,77.7,False,1
True,4,True,0.752,False,True,0.57,False,True,False,0.973,2.5,0.836,3,0.768,1,27,0.884,14165545.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,79.1,28.0,79.3,68.8,False,1
True,4,True,0.883,False,False,0.0,False,True,True,0.949,10.9,0.917,1,0.949,0,0,0.863,51564377.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.184,89.2,0.0,82.4,62.4,False,1
True,3,True,0.755,False,False,0.0,False,False,False,0.675,9.8,0.623,8,0.866,0,0,0.975,12410296.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.003,89.9,0.0,64.1,56.5,False,1
True,7,True,0.857,False,False,0.033,False,True,False,0.812,15.0,0.82,3,0.941,0,0,0.873,32591468.0,False,True,True,3,29937149.0,True,True,0,False,False,0,0,1,0.095,88.6,40.0,76.4,75.8,False,1
True,3,True,0.7,False,True,0.796,False,True,False,0.736,16.8,0.789,4,0.799,0,0,0.789,17827009.0,True,False,False,0,0.0,False,False,1,False,False,0,0,3,0.204,76.6,28.0,81.1,48.1,False,0
True,12,True,0.866,False,False,0.0,False,False,False,0.683,7.9,0.777,3,0.859,0,0,0.928,85129954.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,87.7,0.0,69.8,95.8,False,1
True,14,True,0.716,False,False,0.0,False,True,False,0.975,10.9,0.771,5,0.87,0,0,0.735,26021540.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.137,79.1,0.0,74.1,86.4,False,1
True,9,True,0.831,False,False,0.059,False,True,False,0.727,10.8,0.872,1,0.869,2,15,0.808,36227753.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.486,77.4,0.0,83.4,66.3,False,0
True,7,True,0.909,False,True,0.899,False,True,True,0.748,11.8,0.727,2,0.945,1,10,0.797,31001803.0,False,True,False,0,0.0,True,True,0,False,False,0,0,3,0.11,83.4,15.0,88.2,67.4,False,1
True,10,False,0.909,False,True,0.99,True,False,False,0.728,9.3,0.799,5,0.827,1,38,0.669,47588175.0,False,True,False,0,0.0,True,True,0,False,False,0,0,2,0.093,71.5,15.0,62.5,84.5,True,0
True,8,True,0.89,False,False,0.01,False,True,False,0.799,8.1,0.861,4,0.989,0,0,0.943,19401497.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.262,95.5,0.0,78.5,66.8,False,0
True,4,True,0.726,False,False,0.0,False,False,False,0.609,15.7,0.896,0,0.914,0,0,0.815,27826442.0,True,False,False,0,0.0,False,False,1,True,False,0,0,3,0.112,84.3,28.0,84.4,55.1,False,0
True,12,True,0.944,False,False,0.0,False,True,True,0.736,11.3,0.754,2,0.895,1,29,0.982,133789482.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.153,89.1,0.0,80.1,84.8,False,1
True,17,True,0.91,False,False,0.0,False,False,False,0.495,14.4,0.837,2,0.946,0,0,0.895,92105638.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.349,89.9,0.0,83.2,83.3,False,1
True,0,True,0.876,True,False,0.0,False,True,True,0.697,15.4,0.785,1,0.798,0,0,0.944,213964420.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.143,83.8,0.0,81.8,49.8,False,1
True,17,True,0.918,False,True,0.85,False,True,False,0.918,5.3,0.888,1,0.805,0,0,0.868,18406738.0,True,False,True,1,6605652.0,False,False,0,False,False,0,0,1,0.569,82.4,25.0,90.1,75.0,False,1
True,9,True,0.773,False,False,0.063,False,True,False,0.835,17.4,0.716,2,0.92,0,0,0.507,23737930.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,70.5,0.0,75.3,89.7,False,1
True,2,True,0.654,False,False,0.0,False,True,False,0.814,9.9,0.939,2,0.839,2,21,0.816,57484115.0,True,True,False,0,0.0,True,False,0,False,False,0,0,0,0.0,76.2,25.0,73.8,63.2,False,0
True,0,True,0.851,False,True,0.764,False,True,True,0.568,12.0,0.86,3,0.934,0,0,0.891,23934664.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,89.5,0.0,73.3,53.7,False,0
True,2,True,0.947,False,True,0.793,False,True,False,0.807,10.8,0.886,1,0.951,2,42,0.812,360169311.0,False,True,False,0,0.0,True,True,0,False,False,0,0,2,0.302,82.0,15.0,91.4,50.7,False,1
True,14,True,0.866,True,False,0.0,False,True,False,0.727,10.7,0.739,2,0.89,0,0,0.745,9617020.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.265,80.7,0.0,71.3,77.5,False,0
True,15,True,0.895,False,False,0.0,False,True,False,0.774,19.4,0.665,8,0.684,0,0,0.885,28231301.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,74.2,0.0,60.1,94.0,False,1
True,3,True,0.877,False,True,0.789,False,True,False,0.785,13.7,0.892,3,0.995,0,0,0.952,66145833.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.304,95.3,0.0,87.9,47.8,False,1
True,1,True,0.889,False,False,0.0,False,False,False,0.373,30.3,0.904,0,0.83,1,13,0.853,135270820.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.065,76.5,28.0,72.9,55.0,False,0
True,6,True,0.572,False,True,0.861,False,True,False,0.92,7.5,0.908,2,0.728,4,21,0.763,206485716.0,False,True,False,0,0.0,True,True,0,False,False,0,0,1,0.051,63.1,15.0,80.2,76.1,False,0
True,18,True,0.989,False,True,0.81,False,True,True,0.78,21.4,0.83,2,0.948,0,0,0.627,37377798.0,False,True,False,0,0.0,False,False,1,False,False,0,0,2,0.435,76.8,28.0,91.6,75.6,False,1
True,0,True,0.767,True,True,0.937,False,True,True,0.739,9.6,0.826,0,0.945,0,0,1.0,254953730.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,95.4,0.0,76.0,57.7,False,1
True,15,True,0.85,False,True,0.89,False,True,False,0.811,14.4,0.805,2,0.737,4,12,0.51,29126058.0,True,False,True,2,4698476.0,True,True,1,True,False,0,0,3,0.401,51.1,68.0,83.4,72.0,False,0
True,4,True,0.819,False,False,0.0,False,True,False,0.727,31.1,0.843,2,0.559,0,0,0.802,521535557.0,False,True,True,3,20605147.0,False,False,0,False,False,0,0,2,0.248,61.6,25.0,77.6,60.7,False,0
True,17,True,0.79,False,True,0.925,False,False,False,0.516,14.0,0.925,0,0.933,0,0,0.7,32140720.0,True,False,False,0,0.0,False,False,1,False,False,0,0,1,0.224,80.5,28.0,79.6,84.6,False,0
False,15,True,0.619,False,True,0.828,False,False,False,0.637,10.2,0.726,6,0.887,0,0,0.829,27558357.0,True,False,False,0,0.0,True,False,0,False,False,0,0,2,0.313,84.4,25.0,74.7,78.1,True,0
True,14,True,0.842,False,True,0.868,False,True,False,0.952,3.9,0.822,3,0.754,1,25,0.826,94447042.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.012,75.5,28.0,74.8,87.7,False,0
True,1,True,0.722,False,True,1.0,True,True,False,0.727,21.8,0.608,5,0.879,1,23,0.755,252871679.0,False,True,False,0,0.0,True,False,0,False,False,0,0,0,0.0,76.2,25.0,74.1,61.7,False,0
True,2,False,0.85,False,True,0.86,False,True,False,0.765,9.6,0.875,1,0.813,1,1,0.768,65028822.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,75.2,0.0,63.9,63.4,True,0
True,19,True,0.991,False,False,0.024,False,True,False,0.769,8.1,0.859,0,0.891,0,0,0.95,91029512.0,False,True,False,0,0.0,True,True,0,False,False,0,0,2,0.359,90.4,15.0,84.3,79.0,False,0
True,13,True,0.672,False,False,0.0,False,True,False,0.958,13.2,0.785,2,0.746,1,8,0.727,6402566.0,True,False,True,2,5037980.0,False,False,0,False,False,0,0,2,0.409,69.0,25.0,78.3,73.2,False,0
True,7,True,0.745,False,True,0.982,True,True,False,0.796,8.1,0.824,1,0.508,2,21,0.799,168949738.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.135,57.5,0.0,79.6,69.6,False,0
True,6,True,0.958,False,True,0.952,True,True,True,0.765,13.4,0.798,3,0.879,1,35,0.689,98925297.0,False,True,False,0,0.0,True,True,1,False,False,0,0,0,0.0,74.6,43.0,86.8,80.1,False,0
True,18,True,0.882,False,False,0.054,False,False,False,0.384,22.6,0.89,2,0.89,0,0,0.681,36030617.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.413,75.8,0.0,84.4,72.1,False,0
True,9,True,0.914,False,True,0.948,False,True,False,0.883,9.2,0.828,3,0.834,1,25,0.762,236864700.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,76.2,0.0,87.0,93.6,False,0
True,6,True,0.892,False,True,0.836,False,True,True,0.83,9.6,0.94,1,0.867,1,37,0.945,67399645.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.234,86.1,0.0,90.4,65.6,False,0
True,5,True,0.675,False,False,0.062,False,True,False,0.78,10.1,0.794,2,0.883,0,0,0.858,23007864.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,85.5,0.0,75.6,73.6,False,1
True,12,True,0.877,False,True,1.0,True,False,False,0.706,36.0,0.775,5,0.718,1,40,0.719,38703939.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.123,63.3,0.0,86.2,87.4,False,1
True,11,True,0.951,True,True,0.759,False,True,False,0.94,9.5,0.858,3,0.888,0,0,0.88,87198929.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,86.9,0.0,85.5,95.9,False,1
True,19,True,0.949,False,True,0.881,False,True,False,0.817,12.2,0.895,1,0.952,1,26,0.982,19804828.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.05,92.0,0.0,90.2,88.1,False,0
True,0,True,0.813,False,True,0.692,False,True,False,0.837,7.0,0.894,1,0.918,0,0,0.761,11032439.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.301,83.6,0.0,89.5,36.9,False,1
True,2,True,0.813,False,True,0.97,True,True,False,0.525,24.7,0.715,5,0.715,3,15,0.754,5959195.0,True,False,False,0,0.0,False,False,2,True,True,1,299,3,0.165,61.6,66.0,82.3,43.2,False,0
True,2,True,0.869,True,True,0.949,False,True,True,0.892,3.8,0.957,0,0.908,1,15,0.768,10410645.0,True,False,True,3,8524746.0,False,False,1,False,False,0,0,1,0.544,81.4,53.0,87.0,42.7,False,0
True,16,True,0.89,True,True,0.824,False,False,False,0.361,13.0,0.877,3,0.957,0,0,0.83,13403920.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.302,87.8,0.0,88.1,73.2,False,1
False,8,False,0.579,True,True,0.888,False,True,False,0.805,4.1,0.782,1,0.769,0,0,0.765,53547962.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.247,76.0,0.0,56.7,72.9,True,0
True,8,True,0.987,False,True,0.954,True,False,False,0.454,30.8,0.906,3,1.0,0,0,0.859,474274810.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.076,88.5,0.0,92.4,84.8,False,1
True,13,True,0.981,False,True,0.832,False,True,False,0.629,16.4,0.679,7,0.952,1,15,0.755,35273136.0,False,True,False,0,0.0,True,True,1,True,False,0,0,2,0.133,81.1,43.0,76.5,83.0,False,1
True,1,True,0.925,False,True,0.958,True,False,False,0.606,21.5,0.535,6,0.82,1,41,0.894,81390680.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.136,79.2,0.0,73.9,48.4,False,0
True,0,True,0.925,False,True,0.919,False,True,True,0.775,17.8,0.85,1,0.939,0,0,0.849,12212043.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,86.9,0.0,85.9,52.6,False,1
True,17,True,0.787,False,False,0.0,False,True,False,0.647,13.1,0.967,0,0.889,1,10,0.807,29625165.0,False,True,False,0,0.0,True,True,0,False,False,0,0,0,0.0,80.6,15.0,77.4,94.1,False,1
True,10,False,0.944,False,True,0.875,False,False,False,0.74,10.7,0.734,4,0.829,0,0,0.792,27551095.0,True,False,False,0,0.0,False,False,2,True,False,0,0,3,0.397,79.5,36.0,46.0,72.0,True,0
True,3,True,0.694,False,True,0.679,False,True,False,1.0,5.1,0.548,11,0.699,4,4,0.837,6178107.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,65.2,28.0,68.7,63.4,False,1
True,8,True,0.92,False,True,0.919,False,True,False,0.932,10.2,0.859,3,0.922,0,0,0.938,5904602.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.336,91.3,0.0,88.1,62.9,False,1
True,6,True,0.953,False,False,0.0,False,True,True,0.927,9.7,0.754,5,0.897,0,0,0.751,18769705.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,81.5,0.0,77.9,77.3,False,1
True,4,True,0.959,False,False,0.0,False,True,True,0.878,4.6,0.921,2,0.847,1,42,0.69,69429073.0,False,True,False,0,0.0,True,False,1,True,False,0,0,2,0.16,74.3,53.0,86.6,59.5,False,0
True,15,True,0.792,True,True,0.902,False,True,False,0.801,11.4,0.853,0,0.883,3,22,0.578,32914237.0,False,True,True,1,14073187.0,False,False,1,False,False,0,0,1,0.048,65.1,53.0,80.8,89.0,False,1
True,16,True,0.975,False,True,0.952,True,True,True,0.892,9.4,0.733,5,0.783,3,22,0.844,206777761.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.261,72.0,0.0,87.4,82.8,False,0
True,19,True,0.704,False,False,0.0,False,True,False,0.823,6.4,0.885,4,0.899,0,0,0.929,156106081.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.456,90.2,0.0,77.5,77.5,False,1
True,16,True,0.858,False,False,0.009,False,False,False,0.619,24.4,0.876,1,0.947,0,0,0.867,11609494.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.116,87.0,0.0,84.3,81.6,False,1
True,10,True,0.973,False,False,0.0,False,True,False,0.748,8.9,0.762,6,0.774,2,16,0.952,23624671.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,78.9,0.0,78.2,93.7,False,0
True,7,False,0.968,False,True,0.778,False,True,False,0.743,6.9,0.829,3,0.889,0,0,0.983,23495810.0,True,False,False,0,0.0,True,False,0,False,False,0,0,1,0.329,92.0,25.0,65.9,69.4,True,0
True,14,True,0.812,False,True,0.924,False,False,False,0.472,37.1,0.844,2,0.812,2,2,0.778,123151593.0,False,True,False,0,0.0,True,False,2,False,False,0,0,3,0.227,68.5,61.0,83.8,78.8,False,0
True,7,True,0.885,True,False,0.051,False,False,False,0.538,12.0,0.816,4,0.884,1,17,0.778,9529636.0,True,False,False,0,0.0,False,False,1,True,False,0,0,1,0.406,79.2,28.0,81.5,66.0,False,1
True,8,True,0.712,False,True,0.921,False,True,False,0.56,19.7,0.842,2,0.673,3,35,0.867,22838704.0,True,False,True,1,1604162.0,False,False,1,False,True,1,608,0,0.0,65.2,83.0,85.3,85.6,False,0
True,11,True,0.844,False,False,0.005,False,True,True,0.844,29.4,0.836,2,0.752,1,19,0.514,30408470.0,True,False,False,0,0.0,False,False,1,True,False,0,0,0,0.0,57.1,28.0,84.6,94.1,False,0
True,11,False,0.956,False,True,0.794,False,False,False,0.631,12.0,0.718,3,0.748,2,10,0.573,111049271.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.226,59.9,28.0,63.4,78.6,True,0
True,5,True,0.68,False,False,0.013,False,True,False,0.967,17.3,0.886,4,0.771,1,23,0.786,73546868.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.494,72.4,0.0,80.2,59.2,False,1
True,0,True,0.942,False,False,0.0,False,True,True,0.971,9.1,0.773,6,0.61,1,35,0.87,63763855.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.16,68.7,28.0,82.2,47.3,False,0
True,1,True,0.649,False,False,0.034,False,True,False,0.831,5.7,0.588,8,0.854,2,15,0.789,68919553.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.257,76.5,0.0,68.9,45.1,False,1
True,13,True,0.826,False,True,1.0,True,True,True,0.934,16.2,0.587,7,0.591,3,5,0.744,47914633.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.236,55.8,0.0,75.6,85.0,False,1
True,6,True,0.892,False,True,0.912,False,True,True,0.809,10.8,0.732,2,0.941,0,0,0.927,182149658.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.026,91.7,0.0,85.8,68.5,False,1
True,6,True,0.938,False,False,0.0,False,True,True,0.758,15.6,0.877,2,0.75,1,20,0.794,15318016.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.157,71.9,0.0,83.2,65.0,False,1
True,5,True,0.917,False,True,0.952,True,True,True,0.745,21.3,0.833,6,0.898,0,0,0.83,9414966.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.121,83.2,0.0,86.4,61.1,False,0
True,14,True,0.737,False,True,0.9,False,True,True,0.971,1.0,0.789,4,0.881,1,27,0.62,16614529.0,True,False,False,0,0.0,False,False,1,False,False,0,0,3,0.143,73.7,28.0,82.7,77.5,False,0
True,16,True,0.761,False,False,0.0,False,True,False,0.688,16.8,0.898,0,0.897,0,0,0.931,126316379.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.106,88.4,0.0,80.5,81.9,False,1
True,17,True,0.91,False,False,0.0,False,False,False,0.619,17.5,0.976,1,0.947,0,0,0.797,263252271.0,False,True,False,0,0.0,True,False,0,False,False,0,0,3,0.137,85.0,25.0,83.5,82.3,False,0
True,13,True,0.711,False,True,0.865,False,True,False,0.905,13.6,0.79,2,0.851,0,0,0.795,344135105.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.11,80.3,0.0,85.2,91.4,False,1
True,1,True,0.845,False,False,0.0,False,True,True,0.984,2.1,0.851,5,0.857,1,42,0.742,37557593.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.215,77.6,0.0,81.7,45.1,False,1
True,16,True,0.831,False,False,0.062,False,True,False,0.984,11.9,0.929,1,0.87,0,0,0.644,31048130.0,True,False,False,0,0.0,False,False,2,False,False,0,0,0,0.0,74.9,36.0,82.8,94.1,False,1
True,13,True,0.846,True,False,0.066,False,True,False,0.714,16.4,0.78,1,0.915,2,40,0.954,138576050.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.069,85.5,0.0,83.5,90.9,False,0
True,2,True,0.972,False,True,0.828,False,False,False,0.534,15.0,0.638,3,0.914,0,0,0.821,445983997.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.051,84.7,0.0,84.5,53.4,False,1
True,12,True,0.765,False,True,0.789,False,True,False,0.817,16.0,0.866,1,0.91,0,0,0.963,68746572.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.053,90.7,0.0,87.4,82.1,False,1
True,17,True,0.937,False,True,0.883,False,False,False,0.364,20.7,0.883,1,1.0,0,0,0.88,179290595.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.078,91.2,28.0,92.8,91.1,False,0
True,13,True,0.467,False,True,0.844,False,True,True,0.804,16.3,0.935,4,0.866,1,2,0.896,91178304.0,False,True,False,0,0.0,False,False,1,False,False,0,0,1,0.169,82.7,28.0,74.1,87.7,False,1
True,7,False,0.863,False,False,0.0,False,True,False,0.744,10.3,0.827,0,0.796,3,19,0.668,11678961.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.14,64.6,0.0,59.8,69.0,True,0
True,0,True,0.726,False,True,0.866,False,True,True,0.873,11.4,0.807,3,0.927,0,0,0.729,207949809.0,False,True,False,0,0.0,False,False,2,True,False,0,0,1,0.327,81.9,36.0,75.8,45.2,False,0
True,13,True,0.811,False,True,0.954,True,True,False,0.739,9.8,0.824,5,0.855,0,0,0.862,8318614.0,True,False,True,3,25430139.0,False,False,0,False,False,0,0,0,0.0,84.2,25.0,84.3,91.9,False,1
True,15,True,0.893,False,True,0.888,False,False,False,0.514,37.5,0.899,2,0.789,0,0,0.923,107843665.0,True,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,78.7,0.0,88.2,96.2,False,0
True,2,True,0.779,False,False,0.031,False,True,False,0.963,6.4,0.751,4,0.808,0,0,0.844,145751765.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.077,81.3,0.0,75.5,58.8,False,1
True,17,True,0.91,False,False,0.0,False,False,False,0.297,29.4,0.852,1,0.724,2,31,0.958,135489686.0,False,True,False,0,0.0,False,False,3,True,False,0,0,0,0.0,73.0,44.0,84.2,96.6,False,1
True,15,True,0.977,False,True,0.823,False,True,False,0.47,16.4,0.935,2,0.883,0,0,0.529,28603526.0,False,True,False,0,0.0,False,False,1,False,False,0,0,1,0.212,69.6,28.0,89.5,84.7,False,1
True,3,True,0.916,False,False,0.0,False,True,True,0.719,15.8,0.622,7,0.744,1,10,0.695,6541730.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.054,67.1,0.0,76.8,54.1,False,0
True,16,True,0.85,False,True,0.826,False,True,False,0.718,11.5,0.78,2,0.473,1,39,0.621,55516060.0,False,True,False,0,0.0,False,False,3,False,True,2,214,1,0.186,49.5,74.0,87.0,86.5,False,0
True,17,False,0.838,False,True,0.939,False,False,False,0.647,7.7,0.735,2,0.708,3,17,0.523,131457409.0,False,True,False,0,0.0,False,False,1,False,False,0,0,0,0.0,53.7,28.0,53.9,96.6,True,0
True,11,True,0.822,False,True,0.627,False,True,False,0.814,10.5,0.697,7,0.745,2,10,0.883,17854805.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.109,74.0,0.0,73.1,82.5,False,0
True,2,True,0.811,False,True,0.856,False,True,True,0.97,4.0,0.935,0,0.935,0,0,0.698,11493777.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,82.1,0.0,88.1,60.5,False,1
True,13,True,0.893,True,False,0.0,False,True,False,0.915,10.5,0.545,8,0.493,2,4,0.745,14401003.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,53.9,0.0,73.1,92.8,False,1
True,1,True,0.824,False,True,0.996,True,True,True,0.792,6.7,0.903,0,0.906,2,22,0.593,20594658.0,True,False,False,0,0.0,True,False,1,True,False,0,0,0,0.0,70.4,53.0,91.3,57.4,False,0
True,13,True,0.942,True,True,0.932,False,True,False,0.794,6.8,0.912,4,0.818,0,0,0.624,29816089.0,False,True,False,0,0.0,True,False,1,False,False,0,0,2,0.246,72.0,53.0,86.8,79.9,False,0
True,11,True,0.918,False,True,0.893,False,False,False,0.52,20.0,0.872,3,0.991,0,0,0.75,34652718.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.167,84.9,0.0,90.7,86.1,False,0
True,7,True,0.837,False,True,0.874,False,False,False,0.645,15.6,0.822,1,0.982,0,0,0.639,26697465.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.142,80.2,0.0,89.5,70.3,False,1
